"","PortID","PortName","allCntImpValyr","allCntImpYr","time","Year","State","PortNameTiCase","County_GEOID","CountyName"
"3008","0000","STATE TOTAL",33590076619,9967288203,NA,"2018"," FL","State Total","","State Total"
"3009","0000","STATE TOTAL",33041382120,10344764325,NA,"2019"," FL","State Total","","State Total"
"3010","0000","STATE TOTAL",30027739727,10302100784,NA,"2020"," FL","State Total","","State Total"
"3011","0000","STATE TOTAL",37627851191,12385156750,NA,"2021"," FL","State Total","","State Total"
"3012","0000","STATE TOTAL",40260124079,8590815427,NA,"2013"," GA","State Total","","State Total"
"3013","0000","STATE TOTAL",48727506287,9948784131,NA,"2014"," GA","State Total","","State Total"
"3014","0000","STATE TOTAL",58219580542,11395850558,NA,"2015"," GA","State Total","","State Total"
"3015","0000","STATE TOTAL",55651922137,11923773518,NA,"2016"," GA","State Total","","State Total"
"3016","0000","STATE TOTAL",60052215032,12821118765,NA,"2017"," GA","State Total","","State Total"
"3017","0000","STATE TOTAL",69824161237,14165991515,NA,"2018"," GA","State Total","","State Total"
"3018","0000","STATE TOTAL",73896551100,14864796345,NA,"2019"," GA","State Total","","State Total"
"3019","0000","STATE TOTAL",73903516057,15093438092,NA,"2020"," GA","State Total","","State Total"
"3020","0000","STATE TOTAL",92498825758,18788908683,NA,"2021"," GA","State Total","","State Total"
"3021","0000","STATE TOTAL",478167226,156745694,NA,"2013"," HI","State Total","","State Total"
"3022","0000","STATE TOTAL",479361033,154815501,NA,"2014"," HI","State Total","","State Total"
"3023","0000","STATE TOTAL",475209600,182097116,NA,"2015"," HI","State Total","","State Total"
"3024","0000","STATE TOTAL",485442125,170976835,NA,"2016"," HI","State Total","","State Total"
"3025","0000","STATE TOTAL",519703194,924830347,NA,"2017"," HI","State Total","","State Total"
"3026","0000","STATE TOTAL",670406240,1205649886,NA,"2018"," HI","State Total","","State Total"
"3027","0000","STATE TOTAL",560545920,982425961,NA,"2019"," HI","State Total","","State Total"
"3028","0000","STATE TOTAL",438814196,1001899005,NA,"2020"," HI","State Total","","State Total"
"3029","0000","STATE TOTAL",614924469,838661030,NA,"2021"," HI","State Total","","State Total"
"3030","0000","STATE TOTAL",457854824,89081871,NA,"2013"," IL","State Total","","State Total"
"3031","0000","STATE TOTAL",617258094,240969959,NA,"2014"," IL","State Total","","State Total"
"3032","0000","STATE TOTAL",582555999,273558314,NA,"2015"," IL","State Total","","State Total"
"3033","0000","STATE TOTAL",420483612,241194392,NA,"2016"," IL","State Total","","State Total"
"3034","0000","STATE TOTAL",559351344,164754014,NA,"2017"," IL","State Total","","State Total"
"3035","0000","STATE TOTAL",653994136,142441103,NA,"2018"," IL","State Total","","State Total"
"3036","0000","STATE TOTAL",313112802,107730650,NA,"2019"," IL","State Total","","State Total"
"3037","0000","STATE TOTAL",275227130,187413072,NA,"2020"," IL","State Total","","State Total"
"3038","0000","STATE TOTAL",362420293,67728186,NA,"2021"," IL","State Total","","State Total"
"3039","0000","STATE TOTAL",0,0,NA,"2013"," IN","State Total","","State Total"
"3040","0000","STATE TOTAL",11904,2,NA,"2014"," IN","State Total","","State Total"
"3041","0000","STATE TOTAL",2220,1,NA,"2015"," IN","State Total","","State Total"
"3042","0000","STATE TOTAL",145655,42408,NA,"2016"," IN","State Total","","State Total"
"3043","0000","STATE TOTAL",0,0,NA,"2017"," IN","State Total","","State Total"
"3044","0000","STATE TOTAL",841856,214636,NA,"2018"," IN","State Total","","State Total"
"3045","0000","STATE TOTAL",133599,10982,NA,"2019"," IN","State Total","","State Total"
"3046","0000","STATE TOTAL",828,217,NA,"2020"," IN","State Total","","State Total"
"3047","0000","STATE TOTAL",0,0,NA,"2021"," IN","State Total","","State Total"
"3048","0000","STATE TOTAL",6183528023,3891634611,NA,"2013"," LA","State Total","","State Total"
"3049","0000","STATE TOTAL",6047332762,4547787213,NA,"2014"," LA","State Total","","State Total"
"3050","0000","STATE TOTAL",5385535434,4262201910,NA,"2015"," LA","State Total","","State Total"
"3051","0000","STATE TOTAL",4623288310,3491368998,NA,"2016"," LA","State Total","","State Total"
"3052","0000","STATE TOTAL",5290276742,3805623813,NA,"2017"," LA","State Total","","State Total"
"3053","0000","STATE TOTAL",5679268129,3797715137,NA,"2018"," LA","State Total","","State Total"
"3054","0000","STATE TOTAL",5893657932,3917978838,NA,"2019"," LA","State Total","","State Total"
"3055","0000","STATE TOTAL",5234038216,3428178077,NA,"2020"," LA","State Total","","State Total"
"3056","0000","STATE TOTAL",6980385253,3649240581,NA,"2021"," LA","State Total","","State Total"
"3057","0000","STATE TOTAL",3632128463,834403504,NA,"2013"," MA","State Total","","State Total"
"3058","0000","STATE TOTAL",3804309448,1018990266,NA,"2014"," MA","State Total","","State Total"
"3059","0000","STATE TOTAL",4095672588,1124567053,NA,"2015"," MA","State Total","","State Total"
"3060","0000","STATE TOTAL",3968380092,999729451,NA,"2016"," MA","State Total","","State Total"
"3061","0000","STATE TOTAL",4148963861,1063088188,NA,"2017"," MA","State Total","","State Total"
"3062","0000","STATE TOTAL",4816862988,1128100272,NA,"2018"," MA","State Total","","State Total"
"3063","0000","STATE TOTAL",4849616052,1181155033,NA,"2019"," MA","State Total","","State Total"
"3064","0000","STATE TOTAL",4473548395,1086440658,NA,"2020"," MA","State Total","","State Total"
"3065","0000","STATE TOTAL",3311929116,828962749,NA,"2021"," MA","State Total","","State Total"
"3066","0000","STATE TOTAL",15370487303,3666025032,NA,"2013"," MD","State Total","","State Total"
"3067","0000","STATE TOTAL",16280546868,4016984520,NA,"2014"," MD","State Total","","State Total"
"3068","0000","STATE TOTAL",16099112196,4536417504,NA,"2015"," MD","State Total","","State Total"
"3069","0000","STATE TOTAL",15343160233,4554449732,NA,"2016"," MD","State Total","","State Total"
"3070","0000","STATE TOTAL",17115813171,5130557378,NA,"2017"," MD","State Total","","State Total"
"3071","0000","STATE TOTAL",20610478732,5410390883,NA,"2018"," MD","State Total","","State Total"
"3072","0000","STATE TOTAL",21034195446,5412430258,NA,"2019"," MD","State Total","","State Total"
"3073","0000","STATE TOTAL",18268267635,5327461617,NA,"2020"," MD","State Total","","State Total"
"3074","0000","STATE TOTAL",20923821589,5809351884,NA,"2021"," MD","State Total","","State Total"
"3075","0000","STATE TOTAL",161344609,45449172,NA,"2013"," ME","State Total","","State Total"
"3076","0000","STATE TOTAL",273227084,110869226,NA,"2014"," ME","State Total","","State Total"
"3077","0000","STATE TOTAL",280491422,74736384,NA,"2015"," ME","State Total","","State Total"
"3078","0000","STATE TOTAL",363182073,108837665,NA,"2016"," ME","State Total","","State Total"
"3079","0000","STATE TOTAL",349707800,167570587,NA,"2017"," ME","State Total","","State Total"
"3080","0000","STATE TOTAL",500170524,132813376,NA,"2018"," ME","State Total","","State Total"
"3081","0000","STATE TOTAL",593627370,138437261,NA,"2019"," ME","State Total","","State Total"
"3082","0000","STATE TOTAL",622337585,167915557,NA,"2020"," ME","State Total","","State Total"
"3083","0000","STATE TOTAL",936450182,234688977,NA,"2021"," ME","State Total","","State Total"
"3084","0000","STATE TOTAL",325013401,139730584,NA,"2013"," MI","State Total","","State Total"
"3085","0000","STATE TOTAL",251087157,61968673,NA,"2014"," MI","State Total","","State Total"
"3086","0000","STATE TOTAL",236583973,68182987,NA,"2015"," MI","State Total","","State Total"
"3087","0000","STATE TOTAL",191892746,111768724,NA,"2016"," MI","State Total","","State Total"
"3088","0000","STATE TOTAL",204377662,107646447,NA,"2017"," MI","State Total","","State Total"
"3089","0000","STATE TOTAL",145180031,84658719,NA,"2018"," MI","State Total","","State Total"
"3090","0000","STATE TOTAL",225840248,171211321,NA,"2019"," MI","State Total","","State Total"
"3091","0000","STATE TOTAL",223765516,167654178,NA,"2020"," MI","State Total","","State Total"
"3092","0000","STATE TOTAL",289131227,152683603,NA,"2021"," MI","State Total","","State Total"
"3093","0000","STATE TOTAL",524616370,126944232,NA,"2013"," MN","State Total","","State Total"
"3094","0000","STATE TOTAL",676626104,141175335,NA,"2014"," MN","State Total","","State Total"
"3095","0000","STATE TOTAL",774511476,169405572,NA,"2015"," MN","State Total","","State Total"
"3096","0000","STATE TOTAL",549878649,126916447,NA,"2016"," MN","State Total","","State Total"
"3097","0000","STATE TOTAL",526082229,121634151,NA,"2017"," MN","State Total","","State Total"
"3098","0000","STATE TOTAL",442949814,112255605,NA,"2018"," MN","State Total","","State Total"
"3099","0000","STATE TOTAL",410386472,100920507,NA,"2019"," MN","State Total","","State Total"
"3100","0000","STATE TOTAL",393203545,91913381,NA,"2020"," MN","State Total","","State Total"
"3101","0000","STATE TOTAL",501473006,126474488,NA,"2021"," MN","State Total","","State Total"
"3102","0000","STATE TOTAL",1272074312,771363578,NA,"2013"," MS","State Total","","State Total"
"3103","0000","STATE TOTAL",1280462058,1035784652,NA,"2014"," MS","State Total","","State Total"
"3104","0000","STATE TOTAL",1385562553,919114480,NA,"2015"," MS","State Total","","State Total"
"3105","0000","STATE TOTAL",1713070353,984453915,NA,"2016"," MS","State Total","","State Total"
"3106","0000","STATE TOTAL",1632633829,890204476,NA,"2017"," MS","State Total","","State Total"
"3107","0000","STATE TOTAL",1436670577,829487171,NA,"2018"," MS","State Total","","State Total"
"3108","0000","STATE TOTAL",1451632595,762820157,NA,"2019"," MS","State Total","","State Total"
"3109","0000","STATE TOTAL",1032622454,808568494,NA,"2020"," MS","State Total","","State Total"
"3110","0000","STATE TOTAL",1484385572,1004064336,NA,"2021"," MS","State Total","","State Total"
"3111","0000","STATE TOTAL",4255891588,1226763270,NA,"2013"," NC","State Total","","State Total"
"3112","0000","STATE TOTAL",4371852289,1249920859,NA,"2014"," NC","State Total","","State Total"
"3113","0000","STATE TOTAL",4590133383,1376486443,NA,"2015"," NC","State Total","","State Total"
"3114","0000","STATE TOTAL",3696507844,1038028508,NA,"2016"," NC","State Total","","State Total"
"3115","0000","STATE TOTAL",2823967583,777192595,NA,"2017"," NC","State Total","","State Total"
"3116","0000","STATE TOTAL",3964136404,1212629823,NA,"2018"," NC","State Total","","State Total"
"3117","0000","STATE TOTAL",4307581827,1009051892,NA,"2019"," NC","State Total","","State Total"
"3118","0000","STATE TOTAL",4084362438,997696409,NA,"2020"," NC","State Total","","State Total"
"3119","0000","STATE TOTAL",4756869050,1294680801,NA,"2021"," NC","State Total","","State Total"
"3120","0000","STATE TOTAL",37753553,9526255,NA,"2013"," NH","State Total","","State Total"
"3121","0000","STATE TOTAL",43477834,7714141,NA,"2014"," NH","State Total","","State Total"
"3122","0000","STATE TOTAL",21287610,4504780,NA,"2015"," NH","State Total","","State Total"
"3123","0000","STATE TOTAL",28560443,2826412,NA,"2016"," NH","State Total","","State Total"
"3124","0000","STATE TOTAL",37684638,64984984,NA,"2017"," NH","State Total","","State Total"
"3125","0000","STATE TOTAL",7494237,40748760,NA,"2018"," NH","State Total","","State Total"
"3126","0000","STATE TOTAL",4377716,90782404,NA,"2019"," NH","State Total","","State Total"
"3127","0000","STATE TOTAL",2879876,151201051,NA,"2020"," NH","State Total","","State Total"
"3128","0000","STATE TOTAL",3830895,170735899,NA,"2021"," NH","State Total","","State Total"
"3129","0000","STATE TOTAL",3602382,2352251,NA,"2013"," NJ","State Total","","State Total"
"3130","0000","STATE TOTAL",7017794,6862086,NA,"2014"," NJ","State Total","","State Total"
"3131","0000","STATE TOTAL",23618087,32241781,NA,"2015"," NJ","State Total","","State Total"
"3132","0000","STATE TOTAL",2113719,3034713,NA,"2016"," NJ","State Total","","State Total"
"3133","0000","STATE TOTAL",2248824,304734,NA,"2017"," NJ","State Total","","State Total"
"3134","0000","STATE TOTAL",813487,43105,NA,"2018"," NJ","State Total","","State Total"
"3135","0000","STATE TOTAL",15112,683,NA,"2019"," NJ","State Total","","State Total"
"3136","0000","STATE TOTAL",6552,563,NA,"2020"," NJ","State Total","","State Total"
"3137","0000","STATE TOTAL",0,0,NA,"2021"," NJ","State Total","","State Total"
"3138","0000","STATE TOTAL",8869748288,2480352252,NA,"2013"," NY","State Total","","State Total"
"3139","0000","STATE TOTAL",9942118801,2774159259,NA,"2014"," NY","State Total","","State Total"
"3140","0000","STATE TOTAL",8940168984,2767856121,NA,"2015"," NY","State Total","","State Total"
"3141","0000","STATE TOTAL",8098785754,2194241927,NA,"2016"," NY","State Total","","State Total"
"3142","0000","STATE TOTAL",8698367963,2432211081,NA,"2017"," NY","State Total","","State Total"
"3143","0000","STATE TOTAL",8703120259,2580889960,NA,"2018"," NY","State Total","","State Total"
"3144","0000","STATE TOTAL",9718670544,2935832137,NA,"2019"," NY","State Total","","State Total"
"3145","0000","STATE TOTAL",8543723117,2578146332,NA,"2020"," NY","State Total","","State Total"
"3146","0000","STATE TOTAL",12993164031,3700362731,NA,"2021"," NY","State Total","","State Total"
"3147","0000","STATE TOTAL",41733698,49801720,NA,"2013"," OH","State Total","","State Total"
"3148","0000","STATE TOTAL",46617470,66855079,NA,"2014"," OH","State Total","","State Total"
"3149","0000","STATE TOTAL",128878005,33114048,NA,"2015"," OH","State Total","","State Total"
"3150","0000","STATE TOTAL",190035646,87999855,NA,"2016"," OH","State Total","","State Total"
"3151","0000","STATE TOTAL",258023160,29999662,NA,"2017"," OH","State Total","","State Total"
"3152","0000","STATE TOTAL",150753189,156841640,NA,"2018"," OH","State Total","","State Total"
"3153","0000","STATE TOTAL",154486151,139236538,NA,"2019"," OH","State Total","","State Total"
"3154","0000","STATE TOTAL",174356364,78117338,NA,"2020"," OH","State Total","","State Total"
"3155","0000","STATE TOTAL",277798423,84483831,NA,"2021"," OH","State Total","","State Total"
"3156","0000","STATE TOTAL",2155927769,1131769585,NA,"2013"," OR","State Total","","State Total"
"3157","0000","STATE TOTAL",1961778610,1000367401,NA,"2014"," OR","State Total","","State Total"
"3158","0000","STATE TOTAL",310311328,133821939,NA,"2015"," OR","State Total","","State Total"
"3159","0000","STATE TOTAL",13518257,2450256,NA,"2016"," OR","State Total","","State Total"
"3160","0000","STATE TOTAL",9633528,44130394,NA,"2017"," OR","State Total","","State Total"
"3161","0000","STATE TOTAL",36216904,18349360,NA,"2018"," OR","State Total","","State Total"
"3162","0000","STATE TOTAL",72053755,6972385,NA,"2019"," OR","State Total","","State Total"
"3163","0000","STATE TOTAL",671210294,208191037,NA,"2020"," OR","State Total","","State Total"
"3164","0000","STATE TOTAL",1485509531,375774166,NA,"2021"," OR","State Total","","State Total"
"3165","0000","STATE TOTAL",9128514162,2938583201,NA,"2013"," PA","State Total","","State Total"
"3166","0000","STATE TOTAL",10942219498,3251812395,NA,"2014"," PA","State Total","","State Total"
"3167","0000","STATE TOTAL",11686387357,3606819788,NA,"2015"," PA","State Total","","State Total"
"3168","0000","STATE TOTAL",11001173969,3789477435,NA,"2016"," PA","State Total","","State Total"
"3169","0000","STATE TOTAL",12519950041,4019524247,NA,"2017"," PA","State Total","","State Total"
"3170","0000","STATE TOTAL",14025865927,3975842214,NA,"2018"," PA","State Total","","State Total"
"3171","0000","STATE TOTAL",15019863347,4197042925,NA,"2019"," PA","State Total","","State Total"
"3172","0000","STATE TOTAL",16370980757,4393009776,NA,"2020"," PA","State Total","","State Total"
"3173","0000","STATE TOTAL",20233509563,5373871056,NA,"2021"," PA","State Total","","State Total"
"3174","0000","STATE TOTAL",584307643,28202927,NA,"2013"," RI","State Total","","State Total"
"3175","0000","STATE TOTAL",2624567,102755,NA,"2014"," RI","State Total","","State Total"
"3176","0000","STATE TOTAL",26542804,2358852,NA,"2015"," RI","State Total","","State Total"
"3177","0000","STATE TOTAL",77558611,324382234,NA,"2016"," RI","State Total","","State Total"
"3178","0000","STATE TOTAL",72610022,278118582,NA,"2017"," RI","State Total","","State Total"
"3179","0000","STATE TOTAL",58796318,44278237,NA,"2018"," RI","State Total","","State Total"
"3180","0000","STATE TOTAL",70467197,74092221,NA,"2019"," RI","State Total","","State Total"
"3181","0000","STATE TOTAL",745333460,145922525,NA,"2020"," RI","State Total","","State Total"
"3182","0000","STATE TOTAL",1361930197,215228082,NA,"2021"," RI","State Total","","State Total"
"3183","0000","STATE TOTAL",37985238127,5251402316,NA,"2013"," SC","State Total","","State Total"
"3184","0000","STATE TOTAL",41919202122,6177242935,NA,"2014"," SC","State Total","","State Total"
"3185","0000","STATE TOTAL",45258821705,7129933233,NA,"2015"," SC","State Total","","State Total"
"3186","0000","STATE TOTAL",41877587371,7066260505,NA,"2016"," SC","State Total","","State Total"
"3187","0000","STATE TOTAL",42206752259,8283998246,NA,"2017"," SC","State Total","","State Total"
"3188","0000","STATE TOTAL",43456496891,7957429510,NA,"2018"," SC","State Total","","State Total"
"3189","0000","STATE TOTAL",44882654004,8147918272,NA,"2019"," SC","State Total","","State Total"
"3190","0000","STATE TOTAL",44261203368,8222550725,NA,"2020"," SC","State Total","","State Total"
"3191","0000","STATE TOTAL",55897469372,10153740853,NA,"2021"," SC","State Total","","State Total"
"3192","0000","STATE TOTAL",26477741960,10133711445,NA,"2013"," TX","State Total","","State Total"
"3193","0000","STATE TOTAL",29124863852,10504312405,NA,"2014"," TX","State Total","","State Total"
"3194","0000","STATE TOTAL",31677471166,11112660428,NA,"2015"," TX","State Total","","State Total"
"3195","0000","STATE TOTAL",28283474089,10605968985,NA,"2016"," TX","State Total","","State Total"
